hour,original_price,new_price
6224,528.89,357.029
6225,525.89,359.108
6226,510.26,341.272
6227,443.0,311.482
6228,443.0,294.001
6229,443.0,291.925
6230,443.0,304.664
6231,497.25,330.02
6232,508.03,351.442
6233,512.94,366.928
6234,528.45,378.379
6235,546.34,381.019
6236,529.24,367.464
6237,500.08,342.961
6238,486.75,321.851
6239,483.27,304.389
6240,454.83,284.521
6241,416.38,263.869
6242,383.86,243.158
6243,373.4,229.684
6244,367.13,225.502
6245,371.86,230.442
6246,384.6,240.024
6247,395.0,245.243
6248,384.1,235.728
6249,371.86,204.928
6250,237.85,148.72
6251,226.8,102.492
6252,226.8,63.345
6253,132.41,25.267
6254,132.41,18.281
6255,161.9,52.135
6256,233.71,123.286
6257,371.86,210.534
6258,393.19,275.684
6259,469.99,314.448
6260,454.22,312.623
6261,409.99,284.128
6262,391.7,257.062
6263,380.95,239.441
6264,384.17,227.981
6265,371.71,214.964
6266,344.74,202.923
6267,344.39,200.475
6268,350.47,207.393
6269,384.54,216.705
6270,354.71,213.857
6271,359.79,201.469
6272,340.26,172.352
6273,241.81,126.979
6274,226.8,83.072
6275,162.56,41.042
6276,141.28,12.891
6277,85.7,-0.0
6278,84.92,-0.0
6279,132.41,31.663
6280,226.8,100.81
6281,344.44,181.872
6282,371.0,243.128
6283,414.65,283.286
6284,460.0,296.79
6285,410.27,277.304
6286,399.12,249.567
6287,364.79,220.62
6288,347.03,196.401
6289,339.09,176.354
6290,329.0,159.894
6291,299.99,148.923
6292,305.4,154.201
6293,329.0,177.309
6294,373.57,210.776
6295,415.09,238.578
6296,415.38,247.235
6297,373.57,239.532
6298,368.01,226.153
6299,357.2,210.092
6300,331.0,194.473
6301,326.5,187.802
6302,327.6,193.384
6303,355.0,211.497
6304,380.86,234.906
6305,394.88,258.155
6306,415.38,280.014
6307,450.0,294.253
6308,446.77,288.28
6309,410.99,263.523
6310,389.99,238.173
6311,380.74,217.642
6312,359.78,198.911
6313,343.57,181.811
6314,323.87,166.794
6315,317.12,159.236
6316,307.94,164.752
6317,343.57,190.003
6318,375.0,228.004
6319,433.0,268.499
6320,464.9,291.393
6321,448.0,284.257
6322,368.55,251.331
6323,350.0,222.283
6324,343.57,205.684
6325,342.99,199.509
6326,343.57,201.302
6327,346.56,213.776
6328,371.83,243.595
6329,414.99,291.891
6330,469.05,349.716
6331,580.61,392.906
6332,567.73,378.317
6333,429.9,312.194
6334,388.2,251.878
6335,360.0,215.581
6336,369.0,201.0
6337,350.0,193.414
6338,349.19,189.267
6339,343.75,188.815
6340,343.98,199.467
6341,358.1,230.795
6342,417.95,284.111
6343,534.75,335.262
6344,523.62,341.161
6345,424.84,305.436
6346,375.88,261.404
6347,360.87,227.535
6348,349.08,202.523
6349,310.11,184.145
6350,309.13,182.488
6351,333.84,199.348
6352,364.43,228.917
6353,389.45,265.626
6354,427.3,305.168
6355,498.08,332.813
6356,490.53,321.707
6357,403.66,276.018
6358,370.0,234.48
6359,349.39,210.703
6360,373.07,201.042
6361,351.7,187.766
6362,330.08,172.403
6363,310.94,165.908
6364,322.2,182.414
6365,361.38,226.582
6366,435.1,288.354
6367,536.03,337.971
6368,511.74,337.915
6369,448.37,294.224
6370,333.5,232.259
6371,300.0,195.546
6372,347.0,192.868
6373,347.0,201.483
6374,344.59,216.8
6375,381.49,243.759
6376,413.99,279.115
6377,437.74,321.366
6378,489.09,367.908
6379,600.0,396.527
6380,510.0,370.21
6381,441.02,319.434
6382,426.23,278.488
6383,410.55,248.741
6384,376.88,224.804
6385,369.88,208.594
6386,360.0,199.601
6387,361.5,198.874
6388,369.59,208.133
6389,371.45,231.996
6390,414.99,276.813
6391,496.29,328.657
6392,571.36,352.054
6393,467.5,319.436
6394,376.88,262.811
6395,344.17,221.048
6396,341.48,205.877
6397,358.94,210.947
6398,376.88,224.3
6399,378.99,240.767
6400,406.01,266.553
6401,422.09,304.878
6402,467.5,357.213
6403,609.99,401.037
6404,569.99,382.909
6405,428.6,317.133
6406,401.39,263.893
6407,397.19,235.107
6408,385.74,220.467
6409,368.0,212.018
6410,365.0,207.353
6411,360.68,205.012
6412,360.0,206.15
6413,360.34,212.555
6414,379.38,224.833
6415,401.48,236.344
6416,389.65,239.959
6417,377.62,238.654
6418,368.0,230.063
6419,357.0,214.275
6420,335.69,192.802
6421,298.29,173.374
6422,299.0,170.092
6423,317.11,185.464
6424,357.0,214.393
6425,374.54,246.917
6426,410.63,279.166
6427,458.29,298.385
6428,444.15,286.769
6429,387.15,249.905
6430,362.73,214.253
6431,340.0,188.481
6432,322.7,174.702
6433,327.23,171.518
6434,323.35,170.492
6435,315.29,169.847
6436,323.0,171.607
6437,323.0,174.184
6438,327.08,178.33
6439,329.53,184.556
6440,336.7,193.068
6441,336.29,199.994
6442,330.11,196.036
6443,323.0,177.659
6444,278.49,144.868
6445,239.47,112.474
6446,211.34,98.377
6447,220.94,116.941
6448,315.29,164.956
6449,345.84,212.681
6450,380.09,250.173
6451,415.0,270.114
6452,396.2,264.568
6453,380.39,239.952
6454,353.19,203.782
6455,321.0,154.958
6456,248.77,92.729
6457,179.85,33.335
6458,161.92,0.0
6459,149.0,-0.0
6460,167.6,40.102
6461,293.2,117.759
6462,374.12,195.46
6463,430.0,248.67
6464,430.0,269.052
6465,413.51,267.134
6466,392.13,251.93
6467,372.22,234.887
6468,366.83,223.713
6469,362.36,219.503
6470,366.56,222.531
6471,375.54,231.984
6472,390.21,247.135
6473,396.21,266.873
6474,428.51,289.219
6475,489.99,297.587
6476,401.98,270.744
6477,383.91,235.916
6478,366.83,207.621
6479,350.0,185.911
6480,331.93,167.584
6481,298.0,151.061
6482,284.3,136.648
6483,265.49,130.501
6484,262.23,145.333
6485,314.9,187.758
6486,383.8,240.193
6487,437.33,271.106
6488,413.0,251.484
6489,372.58,177.444
6490,103.6,65.527
6491,71.8,4.842
6492,69.7,-0.0
6493,50.0,-0.0
6494,79.6,6.515
6495,133.49,64.138
6496,334.39,167.976
6497,377.1,259.917
6498,480.0,325.695
6499,588.07,345.656
6500,506.1,331.879
6501,374.26,279.774
6502,365.65,236.398
6503,361.6,202.208
6504,306.42,165.817
6505,275.78,134.142
6506,245.94,113.609
6507,242.98,114.576
6508,273.77,142.017
6509,307.13,191.605
6510,383.17,253.053
6511,472.63,293.889
6512,444.3,274.047
6513,345.0,194.495
6514,150.0,88.742
6515,110.0,21.612
6516,50.0,-0.0
6517,40.0,-0.0
6518,40.0,-0.0
6519,40.0,38.654
6520,332.85,151.604
6521,370.4,256.647
6522,500.0,333.64
6523,621.0,357.002
6524,510.0,348.323
6525,419.99,301.681
6526,368.99,253.642
6527,354.99,221.372
6528,351.45,199.676
6529,336.51,179.265
6530,326.14,164.915
6531,315.19,161.653
6532,320.0,178.738
6533,345.53,221.967
6534,440.07,281.409
6535,569.93,313.699
6536,386.0,277.136
6537,357.66,229.259
6538,320.0,179.476
6539,300.2,127.12
6540,200.0,73.577
6541,126.68,54.841
6542,262.92,94.852
6543,299.49,150.917
6544,357.66,209.937
6545,377.6,268.915
6546,441.72,334.102
6547,605.0,381.958
6548,520.0,358.091
6549,403.11,292.677
6550,383.45,239.326
6551,360.0,205.089
6552,349.44,184.144
6553,336.1,168.585
6554,325.03,158.808
6555,322.42,158.659
6556,324.8,174.141
6557,348.44,210.948
6558,429.99,261.372
6559,524.0,291.128
6560,398.33,270.483
6561,396.44,238.51
6562,339.99,198.064
6563,295.0,164.383
6564,295.0,149.088
6565,294.99,148.872
6566,299.99,160.797
6567,339.99,182.496
6568,349.44,205.251
6569,355.0,232.291
6570,406.37,265.494
6571,481.66,283.898
6572,400.0,261.873
6573,370.09,226.008
6574,351.86,195.473
6575,351.86,169.454
6576,298.77,139.456
6577,257.17,115.328
6578,254.46,102.165
6579,249.58,97.447
6580,250.17,101.493
6581,254.46,117.296
6582,285.17,147.071
6583,330.53,180.739
6584,397.91,196.863
6585,281.34,174.34
6586,268.26,143.656
6587,248.65,111.365
6588,210.45,77.686
6589,185.47,49.186
6590,146.49,34.262
6591,162.0,46.66
6592,220.0,81.414
6593,257.17,117.966
6594,271.37,143.407
6595,300.1,153.095
6596,273.22,139.417
6597,255.39,110.828
6598,238.31,78.65
6599,167.52,49.311
6600,199.0,39.443
6601,137.66,34.429
6602,159.94,29.752
6603,99.18,20.629
6604,125.31,28.964
6605,150.2,51.713
6606,177.7,78.677
6607,248.66,94.649
6608,154.07,79.942
6609,152.54,65.381
6610,124.83,52.42
6611,138.98,44.696
6612,138.67,33.275
6613,99.05,18.532
6614,88.0,21.257
6615,96.08,57.779
6616,240.27,126.191
6617,303.0,177.911
6618,360.92,193.458
6619,450.0,193.458
6620,430.0,193.458
6621,339.19,193.458
6622,327.16,193.458
6623,275.14,182.276
6624,320.0,155.73
6625,230.0,98.999
6626,230.0,58.037
6627,190.28,43.809
6628,210.0,73.26
6629,325.37,143.82
6630,360.29,223.675
6631,499.1,296.575
6632,550.0,316.897
6633,383.12,275.561
6634,355.36,230.603
6635,353.77,200.154
6636,325.0,179.639
6637,318.0,170.634
6638,326.47,172.609
6639,325.0,184.941
6640,355.36,213.399
6641,369.23,256.348
6642,469.99,306.652
6643,547.78,322.589
6644,396.0,278.313
6645,360.0,225.705
6646,355.36,186.866
6647,336.3,152.208
6648,287.0,114.651
6649,222.0,85.224
6650,222.0,81.318
6651,279.59,100.59
6652,282.94,124.869
6653,300.0,158.476
6654,339.41,207.296
6655,427.5,262.225
6656,497.39,289.766
6657,404.06,265.186
6658,334.74,214.867
6659,301.99,166.078
6660,279.99,127.972
6661,202.26,107.623
6662,279.99,126.139
6663,311.0,161.274
6664,337.91,206.646
6665,355.44,267.611
6666,490.0,342.802
6667,600.0,380.692
6668,500.0,338.965
6669,352.2,256.625
6670,340.93,195.723
6671,319.99,157.374
6672,288.6,131.395
6673,273.96,113.705
6674,256.39,100.922
6675,248.0,95.75
6676,248.0,102.195
6677,273.96,122.344
6678,296.07,149.92
6679,340.78,176.098
6680,360.8,184.031
6681,293.0,167.39
6682,273.96,142.445
6683,267.0,115.428
6684,210.16,88.443
6685,203.82,79.516
6686,227.4,92.743
6687,268.0,120.88
6688,287.38,155.693
6689,299.51,200.419
6690,390.88,254.337
6691,495.0,280.169
6692,369.99,241.535
6693,296.07,181.239
6694,285.0,134.895
6695,271.95,98.778
6696,203.6,65.101
6697,193.35,45.08
6698,187.12,34.263
6699,174.26,31.51
6700,183.5,43.581
6701,201.0,75.031
6702,253.83,125.375
6703,340.0,175.142
6704,400.0,188.356
6705,240.73,148.946
6706,217.27,107.524
6707,203.6,80.054
6708,197.0,65.808
6709,185.1,61.169
6710,200.44,67.277
6711,203.6,82.764
6712,223.9,112.993
6713,269.48,157.725
6714,351.0,201.191
6715,424.3,212.945
6716,349.99,185.911
6717,232.3,128.994
6718,220.76,88.745
6719,203.6,70.06
6720,228.22,64.898
6721,226.0,53.796
6722,182.01,35.659
6723,197.11,25.757
6724,151.0,29.868
6725,214.91,69.286
6726,274.28,130.594
6727,379.41,190.161
6728,386.61,212.199
6729,350.17,194.333
6730,259.58,152.756
6731,252.74,122.179
6732,242.74,106.819
6733,241.07,104.134
6734,253.86,110.183
6735,258.74,120.645
6736,266.83,137.554
6737,295.35,163.721
6738,297.21,193.914
6739,436.59,217.211
6740,319.1,188.669
6741,274.28,145.404
6742,267.99,117.643
6743,244.76,108.65
6744,293.77,116.195
6745,288.75,118.318
6746,269.11,114.796
6747,269.11,114.161
6748,292.04,117.585
6749,272.2,119.512
6750,276.02,127.166
6751,320.0,138.787
6752,300.0,139.79
6753,275.77,135.129
6754,266.15,128.295
6755,266.03,120.263
6756,262.03,106.71
6757,237.8,85.925
6758,203.38,68.364
6759,190.67,73.203
6760,260.8,111.481
6761,278.99,168.548
6762,400.0,235.92
6763,481.0,272.398
6764,460.01,257.714
6765,305.95,192.729
6766,278.05,137.448
6767,269.11,103.419
6768,249.0,81.12
6769,201.25,65.043
6770,190.83,55.884
6771,195.1,53.167
6772,190.01,53.982
6773,190.14,59.973
6774,217.82,71.429
6775,215.25,81.428
6776,210.23,92.058
6777,250.0,101.849
6778,210.87,90.122
6779,174.14,65.491
6780,178.97,38.457
6781,108.94,9.312
6782,100.0,-0.0
6783,102.6,13.235
6784,185.08,54.526
6785,216.8,99.889
6786,277.9,137.032
6787,305.0,151.718
6788,287.9,151.718
6789,265.08,134.607
6790,252.15,109.658
6791,210.4,79.23
6792,194.71,50.801
6793,180.63,25.635
6794,176.42,11.523
6795,176.16,8.683
6796,178.93,19.653
6797,185.35,51.878
6798,280.65,109.507
6799,329.75,167.589
6800,390.0,209.744
6801,385.0,219.179
6802,329.75,196.787
6803,304.41,165.227
6804,280.65,136.073
6805,251.19,116.027
6806,256.21,112.317
6807,268.22,123.284
6808,286.16,147.108
6809,304.41,182.856
6810,364.97,224.592
6811,450.0,243.885
6812,360.0,208.629
6813,280.65,148.782
6814,252.21,101.623
6815,238.63,73.723
6816,217.6,59.669
6817,210.46,56.382
6818,207.4,56.142
6819,208.35,58.477
6820,208.35,67.345
6821,223.81,89.748
6822,262.6,126.867
6823,320.95,167.114
6824,370.01,187.807
6825,305.26,173.269
6826,250.0,143.2
6827,244.89,120.985
6828,242.65,108.498
6829,230.0,103.214
6830,241.18,108.45
6831,250.0,126.005
6832,267.06,162.096
6833,323.9,218.631
6834,458.15,274.176
6835,483.2,284.257
6836,452.11,260.066
6837,295.02,192.905
6838,262.03,137.812
6839,258.54,105.113
6840,236.57,82.524
6841,222.21,64.359
6842,216.0,52.147
6843,198.99,49.37
6844,219.9,67.459
6845,240.0,111.562
6846,302.77,183.368
6847,472.08,257.104
6848,483.88,270.494
6849,334.67,220.338
6850,262.65,160.921
6851,260.0,123.479
6852,244.37,103.597
6853,236.0,95.998
6854,240.19,98.801
6855,244.37,112.744
6856,272.89,142.574
6857,295.09,187.284
6858,378.4,238.8
6859,479.97,259.474
6860,341.0,213.879
6861,273.02,149.701
6862,244.37,104.368
6863,240.0,82.726
6864,237.9,73.72
6865,224.64,67.67
6866,220.0,63.171
6867,217.76,61.916
6868,219.64,68.545
6869,227.66,89.669
6870,259.97,129.118
6871,365.0,174.835
6872,365.0,191.74
6873,301.56,181.04
6874,297.91,163.328
6875,277.7,144.358
6876,262.7,129.112
6877,254.99,120.559
6878,255.0,119.9
6879,263.5,127.412
6880,269.31,143.116
6881,293.89,167.767
6882,322.85,192.957
6883,391.01,201.046
6884,294.5,168.933
6885,259.79,128.123
6886,245.0,100.337
6887,246.72,85.082
6888,231.32,72.653
6889,219.6,61.106
6890,212.12,53.29
6891,211.62,52.35
6892,218.92,62.071
6893,229.49,87.315
6894,272.25,131.598
6895,350.0,182.417
6896,412.65,209.73
6897,327.39,192.884
6898,287.62,155.951
6899,250.62,117.839
6900,229.99,89.453
6901,205.0,74.804
6902,212.58,78.769
6903,242.69,96.749
6904,258.6,118.284
6905,274.0,139.181
6906,290.0,155.894
6907,335.84,160.02
6908,266.99,137.591
6909,257.28,110.788
6910,245.71,91.518
6911,242.99,79.985
6912,225.64,72.394
6913,220.44,69.76
6914,204.59,68.152
6915,215.44,71.116
6916,220.59,75.43
6917,220.59,78.992
6918,227.09,81.657
6919,222.15,81.672
6920,220.59,79.515
6921,206.38,72.933
6922,185.09,57.551
6923,160.0,37.751
6924,144.91,20.776
6925,136.57,11.433
6926,130.0,13.979
6927,156.09,33.127
6928,185.09,64.928
6929,210.31,103.713
6930,315.53,139.292
6931,360.0,143.391
6932,320.0,139.288
6933,220.59,105.034
6934,208.08,74.71
6935,199.7,54.747
6936,184.15,41.746
6937,172.58,34.053
6938,164.59,29.216
6939,164.59,27.69
6940,164.59,29.688
6941,164.59,36.705
6942,182.0,49.521
6943,210.16,61.18
6944,197.63,61.59
6945,172.58,54.019
6946,153.94,42.156
6947,151.53,31.158
6948,139.8,20.865
6949,128.77,14.395
6950,130.0,16.703
6951,139.99,30.022
6952,173.95,52.784
6953,185.0,76.292
6954,240.2,95.92
6955,318.0,98.65
6956,300.0,98.65
6957,212.88,83.856
6958,199.99,64.747
6959,175.94,45.204
6960,168.89,28.735
6961,158.5,13.967
6962,151.5,4.063
6963,150.0,1.385
6964,149.59,10.398
6965,160.03,38.847
6966,218.76,88.332
6967,326.0,136.304
6968,327.0,145.308
6969,240.0,122.248
6970,205.83,89.783
6971,192.14,61.511
6972,161.5,40.263
6973,158.5,32.683
6974,158.5,39.842
6975,192.65,61.814
6976,210.77,90.516
6977,243.85,121.887
6978,327.0,145.308
6979,331.6,145.308
6980,331.6,138.81
6981,212.88,98.05
6982,196.06,61.236
6983,180.34,36.073
6984,169.8,19.758
6985,151.17,8.417
6986,146.0,2.886
6987,151.17,4.733
6988,154.16,16.62
6989,162.4,45.626
6990,225.71,94.349
6991,336.0,140.142
6992,335.0,149.696
6993,320.0,143.544
6994,203.07,104.281
6995,181.02,67.463
6996,167.21,43.932
6997,156.16,34.591
6998,161.85,40.12
6999,180.32,59.27
7000,203.74,89.025
7001,245.0,123.917
7002,335.0,149.696
7003,335.0,149.696
7004,320.0,137.535
7005,204.57,92.803
7006,182.71,54.055
7007,176.43,29.595
7008,150.0,14.358
7009,148.9,8.098
7010,142.98,4.188
7011,135.0,2.655
7012,140.0,8.172
7013,149.15,23.601
7014,168.81,49.489
7015,239.0,77.78
7016,264.51,85.587
7017,200.0,77.097
7018,166.41,57.071
7019,149.99,37.545
7020,138.07,24.264
7021,133.1,19.79
7022,140.0,24.864
7023,150.0,37.908
7024,168.05,56.852
7025,202.0,76.09
7026,241.33,85.587
7027,290.0,85.587
7028,213.49,73.551
7029,164.2,46.802
7030,152.07,26.973
7031,148.9,18.945
7032,161.12,18.546
7033,163.72,17.411
7034,161.12,15.598
7035,160.0,15.284
7036,161.12,19.979
7037,166.16,33.719
7038,199.32,57.492
7039,232.07,80.536
7040,254.12,89.728
7041,196.25,79.291
7042,187.45,63.646
7043,174.57,48.508
7044,160.42,37.726
7045,160.0,35.543
7046,167.5,43.225
7047,180.0,60.829
7048,199.25,87.015
7049,275.0,113.948
7050,306.92,120.359
7051,310.0,120.359
7052,299.0,116.106
7053,199.98,83.011
7054,187.45,53.707
7055,184.0,33.607
7056,160.0,17.676
7057,157.11,7.083
7058,151.0,1.129
7059,149.5,-0.0
7060,151.0,4.607
7061,158.76,20.742
7062,183.35,51.448
7063,260.0,88.642
7064,300.0,106.999
7065,260.0,103.408
7066,188.66,77.58
7067,179.76,55.199
7068,173.64,42.401
7069,166.35,39.263
7070,177.82,46.48
7071,185.88,61.207
7072,213.54,81.319
7073,236.75,98.742
7074,265.29,106.999
7075,295.0,106.999
7076,231.68,86.623
7077,183.35,52.873
7078,169.99,27.185
7079,162.36,12.328
7080,153.29,4.731
7081,145.0,1.711
7082,135.12,-0.0
7083,130.71,-0.0
7084,129.91,-0.0
7085,135.12,1.18
7086,148.79,5.629
7087,148.8,9.752
7088,152.01,13.495
7089,157.05,16.234
7090,144.15,16.234
7091,135.12,13.037
7092,130.0,8.381
7093,120.0,4.984
7094,130.0,6.088
7095,126.99,8.845
7096,135.67,13.224
7097,149.0,16.234
7098,179.13,16.234
7099,183.41,16.234
7100,164.64,16.234
7101,143.0,8.763
7102,137.01,2.315
7103,132.42,-0.0
7104,110.66,-0.0
7105,99.15,-0.0
7106,93.54,-0.0
7107,90.0,-0.0
7108,90.0,-0.0
7109,90.0,-0.0
7110,103.76,-0.0
7111,108.71,-0.0
7112,113.0,-0.0
7113,107.76,-0.0
7114,96.0,-0.0
7115,93.29,-0.0
7116,83.93,-0.0
7117,76.17,-0.0
7118,78.31,-0.0
7119,88.64,-0.0
7120,104.44,-0.0
7121,113.0,-0.0
7122,137.22,-0.0
7123,150.0,-0.0
7124,139.69,-0.0
7125,139.99,-0.0
7126,131.2,-0.0
7127,105.9,-0.0
7128,104.76,-0.0
7129,100.0,-0.0
7130,100.0,-0.0
7131,100.0,-0.0
7132,102.67,-0.0
7133,109.99,-0.0
7134,148.78,5.837
7135,154.35,11.246
7136,170.1,13.481
7137,154.61,13.481
7138,150.1,13.481
7139,146.42,11.875
7140,116.92,4.291
7141,114.8,-0.0
7142,114.8,-0.0
7143,117.04,5.113
7144,152.99,13.284
7145,154.61,13.481
7146,174.33,13.481
7147,189.97,13.481
7148,160.51,13.481
7149,147.61,9.667
7150,145.15,5.027
7151,136.46,1.068
7152,110.0,-0.0
7153,100.0,-0.0
7154,94.18,-0.0
7155,94.4,-0.0
7156,100.0,-0.0
7157,111.61,-0.0
7158,116.94,3.055
7159,150.0,11.077
7160,199.9,13.794
7161,169.65,13.794
7162,122.63,12.743
7163,117.88,9.823
7164,113.11,6.556
7165,110.54,4.978
7166,113.24,6.133
7167,115.57,9.082
7168,123.1,12.447
7169,153.02,13.794
7170,204.98,13.794
7171,215.0,13.794
7172,164.48,13.794
7173,127.7,6.408
7174,117.45,0.46
7175,112.33,-0.0
7176,104.12,-0.0
7177,99.13,-0.0
7178,95.05,-0.0
7179,93.09,-0.0
7180,100.4,-0.0
7181,106.77,-0.0
7182,120.34,4.227
7183,150.0,11.718
7184,194.75,13.186
7185,159.95,13.186
7186,128.87,13.186
7187,113.57,8.571
7188,106.77,3.754
7189,106.0,2.231
7190,108.62,4.599
7191,116.44,9.308
7192,124.12,12.914
7193,160.0,13.186
7194,200.01,13.186
7195,210.0,13.186
7196,150.0,13.186
7197,118.31,4.776
7198,110.99,-0.0
7199,104.99,-0.0
7200,148.48,3.829
7201,135.65,0.691
7202,128.55,-0.0
7203,128.5,-0.0
7204,130.0,-0.0
7205,144.07,6.649
7206,163.31,21.221
7207,200.82,36.281
7208,220.0,40.349
7209,197.36,40.349
7210,157.26,31.237
7211,145.12,20.094
7212,138.25,12.409
7213,132.94,11.087
7214,146.0,17.262
7215,155.23,26.311
7216,161.74,34.737
7217,179.99,40.349
7218,207.0,40.349
7219,209.81,40.349
7220,169.99,33.195
7221,156.59,19.505
7222,154.16,9.082
7223,148.07,2.68
7224,122.73,-0.0
7225,123.0,-0.0
7226,109.24,-0.0
7227,107.0,-0.0
7228,107.91,-0.0
7229,126.83,0.151
7230,138.03,4.565
7231,160.03,9.34
7232,178.95,9.34
7233,148.85,9.34
7234,131.73,9.34
7235,125.0,6.15
7236,114.32,1.648
7237,112.35,0.382
7238,119.24,3.404
7239,127.81,7.556
7240,135.29,9.34
7241,140.01,9.34
7242,178.33,9.34
7243,186.28,9.34
7244,145.92,9.34
7245,132.86,3.894
7246,130.34,0.269
7247,126.07,-0.0
7248,102.29,-0.0
7249,92.77,-0.0
7250,90.41,-0.0
7251,87.98,-0.0
7252,87.0,-0.0
7253,88.34,-0.0
7254,95.64,-0.0
7255,114.56,-0.0
7256,115.04,-0.0
7257,109.0,-0.0
7258,95.48,-0.0
7259,87.0,-0.0
7260,84.0,-0.0
7261,80.9,-0.0
7262,83.6,-0.0
7263,88.17,-0.0
7264,90.55,-0.0
7265,105.78,-0.0
7266,131.31,-0.0
7267,141.35,-0.0
7268,120.08,-0.0
7269,109.9,-0.0
7270,103.8,-0.0
7271,97.49,-0.0
7272,103.2,-0.0
7273,100.55,-0.0
7274,100.25,-0.0
7275,100.15,-0.0
7276,98.41,-0.0
7277,98.5,-0.0
7278,98.98,-0.0
7279,100.55,-0.0
7280,101.8,-0.0
7281,98.5,-0.0
7282,98.34,-0.0
7283,97.36,-0.0
7284,92.34,-0.0
7285,95.43,-0.0
7286,98.34,-0.0
7287,98.5,-0.0
7288,103.14,-0.0
7289,114.99,-0.0
7290,156.0,-0.0
7291,170.38,-0.0
7292,165.0,-0.0
7293,147.52,-0.0
7294,139.08,-0.0
7295,119.99,-0.0
7296,102.5,-0.0
7297,130.95,-0.0
7298,119.09,-0.0
7299,116.32,-0.0
7300,114.6,-0.0
7301,115.07,-0.0
7302,124.17,-0.0
7303,145.96,4.827
7304,166.56,14.585
7305,168.0,21.554
7306,153.3,21.029
7307,143.35,16.541
7308,141.95,13.456
7309,141.96,13.514
7310,145.96,16.51
7311,155.0,20.25
7312,169.15,21.554
7313,166.78,21.554
7314,180.0,21.554
7315,183.26,21.554
7316,173.62,20.533
7317,149.99,9.104
7318,136.78,0.529
7319,125.13,-0.0
7320,115.63,-0.0
7321,107.39,-0.0
7322,99.94,-0.0
7323,96.0,-0.0
7324,86.34,-0.0
7325,90.0,-0.0
7326,99.49,-0.0
7327,114.6,-0.0
7328,115.5,-0.0
7329,100.58,-0.0
7330,95.92,-0.0
7331,89.74,-0.0
7332,94.3,-0.0
7333,90.0,-0.0
7334,80.88,-0.0
7335,101.0,-0.0
7336,115.0,-0.0
7337,127.54,-0.0
7338,132.5,-0.0
7339,133.79,-0.0
7340,135.0,-0.0
7341,130.82,-0.0
7342,128.32,-0.0
7343,126.47,-0.0
7344,118.33,-0.0
7345,94.99,-0.0
7346,94.73,-0.0
7347,95.3,-0.0
7348,90.0,-0.0
7349,94.73,-0.0
7350,102.09,-0.0
7351,116.47,-0.0
7352,139.55,1.083
7353,152.29,1.083
7354,129.0,1.083
7355,115.3,1.083
7356,110.38,0.957
7357,105.33,0.043
7358,105.14,0.083
7359,111.36,1.083
7360,126.55,1.083
7361,170.0,1.083
7362,170.0,1.083
7363,180.0,1.083
7364,177.65,1.083
7365,131.38,1.083
7366,119.13,-0.0
7367,113.1,-0.0
7368,107.0,-0.0
7369,120.0,-0.0
7370,111.98,-0.0
7371,109.33,-0.0
7372,106.9,-0.0
7373,109.33,-0.0
7374,112.18,-0.0
7375,130.64,1.385
7376,153.5,8.154
7377,170.71,12.9
7378,155.05,12.9
7379,139.65,12.683
7380,132.06,10.108
7381,126.5,7.859
7382,129.46,8.431
7383,133.3,10.818
7384,139.65,12.9
7385,140.8,12.9
7386,144.54,12.9
7387,173.52,12.9
7388,155.33,12.9
7389,137.41,5.064
7390,132.2,0.0
7391,128.49,-0.0
7392,115.49,-0.0
7393,151.15,-0.0
7394,147.25,-0.0
7395,146.15,-0.0
7396,135.3,-0.0
7397,127.1,-0.0
7398,140.19,7.961
7399,205.56,31.251
7400,206.05,50.438
7401,215.15,61.361
7402,202.7,56.437
7403,181.38,41.364
7404,155.6,27.585
7405,166.0,26.05
7406,166.0,35.208
7407,201.57,52.951
7408,213.13,67.444
7409,217.56,74.962
7410,239.99,76.955
7411,240.55,76.955
7412,217.74,70.397
7413,207.65,58.033
7414,206.05,47.449
7415,203.69,36.809
7416,178.12,23.848
7417,150.59,14.147
7418,158.94,8.526
7419,138.99,2.45
7420,130.65,-0.0
7421,130.65,-0.0
7422,135.0,0.531
7423,147.4,5.4
7424,155.52,11.085
7425,152.87,14.269
7426,144.35,14.269
7427,137.12,11.327
7428,128.4,6.043
7429,125.56,1.534
7430,115.12,0.0
7431,126.88,4.389
7432,138.03,10.731
7433,151.24,14.269
7434,166.93,14.269
7435,170.0,14.269
7436,163.29,14.269
7437,149.99,8.072
7438,133.41,1.376
7439,126.92,-0.0
7440,105.15,-0.0
7441,138.34,8.859
7442,130.36,8.498
7443,90.0,0.802
7444,90.0,-0.0
7445,85.7,-0.0
7446,96.09,-0.0
7447,96.11,-0.0
7448,102.04,0.0
7449,98.87,2.016
7450,92.61,1.904
7451,90.93,1.378
7452,94.24,1.86
7453,92.1,3.327
7454,95.16,7.14
7455,106.69,12.436
7456,142.56,15.375
7457,158.98,15.375
7458,185.55,15.375
7459,189.95,15.375
7460,201.66,15.375
7461,200.0,15.375
7462,168.56,15.375
7463,163.99,15.375
7464,142.57,13.281
7465,143.5,3.448
7466,131.1,-0.0
7467,120.0,-0.0
7468,120.0,-0.0
7469,140.96,0.0
7470,159.0,11.681
7471,200.96,31.84
7472,200.0,47.479
7473,205.0,57.612
7474,201.74,56.655
7475,180.97,47.824
7476,177.36,40.828
7477,174.82,39.93
